Ticket,Name,Link,Price,Market Cap,Change
EVC,EventChain,https://coinmarketcap.com/currencies/eventchain/,$0.004531,"$141,600",-1.81%
DOGEC,DogeCash,https://coinmarketcap.com/currencies/dogecash/,$0.039174,"$141,608",13.98%
ATMI,Atonomi,https://coinmarketcap.com/currencies/atonomi/,$0.000284,"$140,098",-18.74%
CAT,BitClave,https://coinmarketcap.com/currencies/bitclave/,$0.000277,"$138,851",0.00%
ZNY,Bitzeny,https://coinmarketcap.com/currencies/bitzeny/,$0.001834,"$138,658",0.55%
VOT,VoteCoin,https://coinmarketcap.com/currencies/votecoin/,$0.002067,"$138,083",9.19%
ALI,AiLink Token,https://coinmarketcap.com/currencies/ailink-token/,$0.000027,"$136,920",3.01%
DIO,Decimated,https://coinmarketcap.com/currencies/decimated/,$0.002482,"$136,474",-39.22%
HORSE,Ethouse,https://coinmarketcap.com/currencies/ethouse/,$0.001230,"$136,039",-1.65%
GLT,GlobalToken,https://coinmarketcap.com/currencies/globaltoken/,$0.001559,"$135,920",0.56%
JET,Jetcoin,https://coinmarketcap.com/currencies/jetcoin/,$0.018337,"$135,477",-3.96%
POSW,PoSW Coin,https://coinmarketcap.com/currencies/posw-coin/,$0.003055,"$134,733",0.00%
TNS,Transcodium,https://coinmarketcap.com/currencies/transcodium/,$0.002293,"$134,269",0.43%
TZC,TrezarCoin,https://coinmarketcap.com/currencies/trezarcoin/,$0.000746,"$133,537",4.05%
EGC,EverGreenCoin,https://coinmarketcap.com/currencies/evergreencoin/,$0.009444,"$132,943",-22.71%
SIG,Spectiv,https://coinmarketcap.com/currencies/signal-token/,$0.000535,"$132,722",-0.87%
DEAL,iDealCash,https://coinmarketcap.com/currencies/idealcash/,$0.000092,"$132,193",0.57%
PSM,PRASM,https://coinmarketcap.com/currencies/prasm/,$0.000058,"$130,247",0.00%
AD,Asian Dragon,https://coinmarketcap.com/currencies/asian-dragon/,$0.002158,"$129,635",38.32%
XCN,Cryptonite,https://coinmarketcap.com/currencies/cryptonite/,$0.000183,"$129,310",0.00%
SRCOIN,SRCOIN,https://coinmarketcap.com/currencies/srcoin/,$0.000026,"$128,972",-52.55%
IOG,Playgroundz,https://coinmarketcap.com/currencies/playgroundz/,$0.004512,"$128,786",0.00%
MNC,Mincoin,https://coinmarketcap.com/currencies/mincoin/,$0.021638,"$128,751",5.47%
SGN,Signals Network,https://coinmarketcap.com/currencies/signals-network/,$0.001451,"$127,858",0.00%
SDA,eSDChain,https://coinmarketcap.com/currencies/esdchain/,$0.001289,"$126,300",0.93%
MEC,Megacoin,https://coinmarketcap.com/currencies/megacoin/,$0.003283,"$125,654",0.00%
ALT,Alt.Estate token,https://coinmarketcap.com/currencies/alt-estate-token/,$0.000173,"$125,522",18.12%
CATO,CatoCoin,https://coinmarketcap.com/currencies/catocoin/,$0.007979,"$124,438",201.70%
WGO,WavesGo,https://coinmarketcap.com/currencies/wavesgo/,$0.016413,"$124,420",0.00%
LDOGE,LiteDoge,https://coinmarketcap.com/currencies/litedoge/,$0.000008,"$124,364",-40.62%
ETHPLO,ETHplode,https://coinmarketcap.com/currencies/ethplode/,$0.007423,"$124,025",12.16%
SNRG,Synergy,https://coinmarketcap.com/currencies/synergy/,$0.025303,"$123,927",0.00%
BITEUR,bitEUR,https://coinmarketcap.com/currencies/biteur/,$1.14,"$123,087",3.66%
OPTI,OptiToken,https://coinmarketcap.com/currencies/optitoken/,$0.004402,"$122,737",4.94%
DIM,DIMCOIN,https://coinmarketcap.com/currencies/dimcoin/,$0.000058,"$121,232",-7.36%
IPSX,IP Exchange,https://coinmarketcap.com/currencies/ip-exchange/,$0.000128,"$120,783",-0.22%
MFC,MFCoin,https://coinmarketcap.com/currencies/mfcoin/,$0.005869,"$120,282",-13.41%
NBX,Netbox Coin,https://coinmarketcap.com/currencies/netbox-coin/,$0.025010,"$119,509",-0.48%
LUC,Level Up Coin,https://coinmarketcap.com/currencies/level-up/,$0.000119,"$118,546",26.54%
FGC,FantasyGold,https://coinmarketcap.com/currencies/fantasygold/,$0.007266,"$118,011",0.00%
BMH,BlockMesh,https://coinmarketcap.com/currencies/blockmesh/,$0.000432,"$117,861",-4.62%
CMM,Commercium,https://coinmarketcap.com/currencies/commercium/,$0.002642,"$117,035",-10.54%
BERRY,Rentberry,https://coinmarketcap.com/currencies/rentberry/,$0.000383,"$115,353",15.51%
WAND,WandX,https://coinmarketcap.com/currencies/wandx/,$0.009419,"$115,331",0.00%
JCT,Japan Content...,https://coinmarketcap.com/currencies/japan-content-token/,$0.000392,"$115,001",-75.50%
X42,x42 Protocol,https://coinmarketcap.com/currencies/x42-protocol/,$0.007075,"$114,674",5.27%
PKG,PKG Token,https://coinmarketcap.com/currencies/pkg-token/,$0.000013,"$114,335",1.38%
PIX,Lampix,https://coinmarketcap.com/currencies/lampix/,$0.000843,"$114,051",0.00%
IC,Ignition,https://coinmarketcap.com/currencies/ignition/,$0.111583,"$113,950",52.59%
RPM,Repme,https://coinmarketcap.com/currencies/repme/,$0.000002,"$113,469",-37.42%
BTB,BitBar,https://coinmarketcap.com/currencies/bitbar/,$2.62,"$113,348",2.00%
LHT,LHT,https://coinmarketcap.com/currencies/lighthouse-token/,$0.002261,"$113,063",0.39%
PRX,ProxyNode,https://coinmarketcap.com/currencies/proxynode/,$0.000816,"$112,944",-4.08%
LMC,LoMoCoin,https://coinmarketcap.com/currencies/lomocoin/,$0.000401,"$112,715",0.00%
FSBT,FSBT API Token,https://coinmarketcap.com/currencies/fsbt-api-token/,$0.032134,"$112,774",7.50%
MMO,MMOCoin,https://coinmarketcap.com/currencies/mmocoin/,$0.001863,"$111,617",48.54%
BLU,BlueCoin,https://coinmarketcap.com/currencies/bluecoin/,$0.000194,"$111,379",0.00%
REX,imbrex,https://coinmarketcap.com/currencies/imbrex/,$0.012829,"$111,110",-1.65%
UNIFY,Unify,https://coinmarketcap.com/currencies/unify/,$0.006049,"$110,006",-13.74%
EPY,Emphy,https://coinmarketcap.com/currencies/emphy/,$0.013904,"$110,048",59.66%
BLOC,BLOC.MONEY,https://coinmarketcap.com/currencies/bloc-money/,$0.008987,"$109,771",-0.58%
AUC,Auctus,https://coinmarketcap.com/currencies/auctus/,$0.003676,"$109,727",-4.79%
BTB,BitBall,https://coinmarketcap.com/currencies/bitball/,$0.001379,"$109,660",-70.30%
SEXC,ShareX,https://coinmarketcap.com/currencies/sharex/,$0.000170,"$109,431",0.00%
ANON,ANON,https://coinmarketcap.com/currencies/anon/,$0.014400,"$109,354",2.41%
GETX,Guaranteed Et...,https://coinmarketcap.com/currencies/guaranteed-ethurance-token-extra/,$0.000364,"$109,128",-0.39%
TRXC,TRONCLASSIC,https://coinmarketcap.com/currencies/tronclassic/,$2.3e-07,"$108,698",-86.80%
AIB,Advanced Inte...,https://coinmarketcap.com/currencies/advanced-internet-blocks/,$0.003292,"$108,151",0.80%
CRAD,CryptoAds Mar...,https://coinmarketcap.com/currencies/cryptoads-marketplace/,$0.007556,"$107,793",-42.32%
ELY,Elysian,https://coinmarketcap.com/currencies/elysian/,$0.001089,"$106,730",8.65%
APH,Aphelion,https://coinmarketcap.com/currencies/aphelion/,$0.002136,"$106,795",2.09%
LANA,LanaCoin,https://coinmarketcap.com/currencies/lanacoin/,$0.000093,"$106,425",0.00%
ADH,AdHive,https://coinmarketcap.com/currencies/adhive/,$0.000807,"$106,055",-0.51%
QUAN,Quantis Network,https://coinmarketcap.com/currencies/quantis-network/,$0.000550,"$105,611",0.57%
JSE,JSECOIN,https://coinmarketcap.com/currencies/jsecoin/,$0.000235,"$104,093",-18.71%
GEX,Gexan,https://coinmarketcap.com/currencies/gexan/,$0.050054,"$102,540",3.07%
SFCP,SF Capital,https://coinmarketcap.com/currencies/sf-capital/,$0.002311,"$102,317",409.61%
MNC,Moneynet,https://coinmarketcap.com/currencies/moneynet/,$0.000026,"$101,366",0.00%
RUP,Rupee,https://coinmarketcap.com/currencies/rupee/,$0.002776,"$101,205",2.99%
MODX,MODEL-X-coin,https://coinmarketcap.com/currencies/model-x-coin/,$0.008345,"$100,570",89.11%
ARC,Advanced Tech...,https://coinmarketcap.com/currencies/arcticcoin/,$0.003576,"$100,113",22.23%
ETA,Etheera,https://coinmarketcap.com/currencies/etheera/,$0.000014,"$99,727",154.98%
SEND,Social Send,https://coinmarketcap.com/currencies/social-send/,$0.002567,"$99,295",8.46%
BTCF,Bitcoin Fast,https://coinmarketcap.com/currencies/bitcoin-fast/,$0.009056,"$99,303",-0.68%
NBR,Niobio Cash,https://coinmarketcap.com/currencies/niobio-cash/,$0.000722,"$99,239",12.55%
ARCO,AquariusCoin,https://coinmarketcap.com/currencies/aquariuscoin/,$0.038859,"$98,975",0.00%
IOTW,IOTW,https://coinmarketcap.com/currencies/iotw/,$0.002948,"$98,052",2.56%
BECN,Beacon,https://coinmarketcap.com/currencies/beacon/,$0.009487,"$97,185",38.72%
V,Version,https://coinmarketcap.com/currencies/version/,$0.000162,"$96,523",0.00%
BOUTS,BoutsPro,https://coinmarketcap.com/currencies/boutspro/,$0.001256,"$96,216",-0.85%
PYN,PAYCENT,https://coinmarketcap.com/currencies/paycent/,$0.006697,"$96,191",6.34%
2GIVE,2GIVE,https://coinmarketcap.com/currencies/2give/,$0.000183,"$95,804",-0.53%
BON,Bonpay,https://coinmarketcap.com/currencies/bonpay/,$0.008435,"$95,236",0.56%
GCN,GCN Coin,https://coinmarketcap.com/currencies/gcn-coin/,$5.5e-07,"$95,157",-40.26%
AVINOC,AVINOC,https://coinmarketcap.com/currencies/avinoc/,$0.000242,"$94,259",0.00%
DEV,DeviantCoin,https://coinmarketcap.com/currencies/deviantcoin/,$0.006065,"$93,697",22.37%
SPF,SportyCo,https://coinmarketcap.com/currencies/sportyco/,$0.001702,"$92,930",-8.18%
ASAFE,AllSafe,https://coinmarketcap.com/currencies/allsafe/,$0.010087,"$92,030",-9.26%
WISH,MyWish,https://coinmarketcap.com/currencies/mywish/,$0.015193,"$92,036",-0.51%
GALI,Galilel,https://coinmarketcap.com/currencies/galilel/,$0.004989,"$91,066",-12.66%
XGOX,XGOX,https://coinmarketcap.com/currencies/xgox/,$0.000038,"$90,983",-15.12%
ING,Iungo,https://coinmarketcap.com/currencies/iungo/,$0.002270,"$90,788",5.65%
EL,Elcoin,https://coinmarketcap.com/currencies/elcoin-el/,$0.008068,"$90,439",-3.70%
ADL,Adelphoi,https://coinmarketcap.com/currencies/adelphoi/,$0.004309,"$89,298",5.03%
WXC,WXCOINS,https://coinmarketcap.com/currencies/wxcoins/,$0.015695,"$89,270",6.69%
ANC,Anoncoin,https://coinmarketcap.com/currencies/anoncoin/,$0.041560,"$87,705",1.97%
TAN,Taklimakan Ne...,https://coinmarketcap.com/currencies/taklimakan-network/,$0.001561,"$87,311",0.66%
PUT,Profile Utili...,https://coinmarketcap.com/currencies/profile-utility-token/,$0.001922,"$87,056",5.07%
CXP,CaixaPay,https://coinmarketcap.com/currencies/caixapay/,$0.001100,"$86,796",-7.20%
LABX,Stakinglab,https://coinmarketcap.com/currencies/stakinglab/,$0.213772,"$86,612",9.53%
AMP,HyperSpace,https://coinmarketcap.com/currencies/synereo/,$0.000855,"$86,167",-31.80%
UNIT,Universal Cur...,https://coinmarketcap.com/currencies/universal-currency/,$0.005391,"$85,981",0.00%
MORE,More Coin,https://coinmarketcap.com/currencies/more-coin/,$0.042910,"$85,819",-0.72%
ETGP,Ethereum Gold...,https://coinmarketcap.com/currencies/ethereum-gold-project/,$0.000015,"$85,735",-70.91%
NRVE,Narrative,https://coinmarketcap.com/currencies/narrative/,$0.002012,"$85,594",-0.32%
PAT,Patron,https://coinmarketcap.com/currencies/patron/,$0.000222,"$85,530",15.93%
GXX,GravityCoin,https://coinmarketcap.com/currencies/gravitycoin/,$0.031351,"$85,351",4.02%
OLE,Olive,https://coinmarketcap.com/currencies/olive/,$0.000308,"$85,272",0.00%
TIX,Blocktix,https://coinmarketcap.com/currencies/blocktix/,$0.002113,"$84,519",-27.18%
DFS,Fantasy Sports,https://coinmarketcap.com/currencies/fantasy-sports/,$0.018629,"$84,429",21.18%
GBX,GoByte,https://coinmarketcap.com/currencies/gobyte/,$0.023166,"$84,363",2.66%
BRO,Bitradio,https://coinmarketcap.com/currencies/bitradio/,$0.010361,"$83,374",0.94%
ENGT,Engagement Token,https://coinmarketcap.com/currencies/engagement-token/,$0.000201,"$83,309",-31.80%
KLKS,Kalkulus,https://coinmarketcap.com/currencies/kalkulus/,$0.004952,"$83,264",-9.64%
SCL,Sociall,https://coinmarketcap.com/currencies/sociall/,$0.004976,"$83,161",0.00%
XAP,Apollon,https://coinmarketcap.com/currencies/apollon/,$0.000550,"$81,759",50.86%
WRC,Worldcore,https://coinmarketcap.com/currencies/worldcore/,$0.000459,"$81,701",0.56%
POP,PopularCoin,https://coinmarketcap.com/currencies/popularcoin/,$0.000021,"$81,543",-5.82%
SAT,Social Activi...,https://coinmarketcap.com/currencies/social-activity-token/,$0.000642,"$81,508",17.33%
NAVY,BoatPilot Token,https://coinmarketcap.com/currencies/boat-pilot-token/,$0.001101,"$81,288",10.80%
INSN,InsaneCoin,https://coinmarketcap.com/currencies/insanecoin-insn/,$0.003392,"$81,193",0.55%
DYNMT,Dynamite,https://coinmarketcap.com/currencies/dynamite/,$0.346036,"$81,056",-7.58%
DFT,DraftCoin,https://coinmarketcap.com/currencies/draftcoin/,$0.009278,"$80,868",-15.75%
PUT,PutinCoin,https://coinmarketcap.com/currencies/putincoin/,$0.000092,"$80,752",-38.25%
EGEM,EtherGem,https://coinmarketcap.com/currencies/ethergem/,$0.004134,"$80,553",-3.30%
SHMN,StrongHands M...,https://coinmarketcap.com/currencies/stronghands-masternode/,$0.050008,"$80,094",31.25%
DOW,DOWCOIN,https://coinmarketcap.com/currencies/dowcoin/,$0.006716,"$79,319",0.81%
NOBS,No BS Crypto,https://coinmarketcap.com/currencies/no-bs-crypto/,$0.000063,"$79,107",-2.27%
EXO,Exosis,https://coinmarketcap.com/currencies/exosis/,$0.274742,"$78,576",-6.20%
BIT,BitRewards,https://coinmarketcap.com/currencies/bitrewards/,$0.000229,"$78,345",-1.55%
FT,Fabric Token,https://coinmarketcap.com/currencies/fabric-token/,$0.003178,"$78,154",0.00%
RPI,RPICoin,https://coinmarketcap.com/currencies/rpicoin/,$0.000092,"$78,088",0.57%
CRAVE,Crave,https://coinmarketcap.com/currencies/crave/,$0.003392,"$76,463",3.20%
SWING,Swing,https://coinmarketcap.com/currencies/swing/,$0.017421,"$76,332",4.97%
OXY,Oxycoin,https://coinmarketcap.com/currencies/oxycoin/,$0.000082,"$76,124",-0.90%
ONG,SoMee.Social,https://coinmarketcap.com/currencies/ongsocial/,$0.001248,"$76,119",-13.59%
TCAT,The Currency ...,https://coinmarketcap.com/currencies/the-currency-analytics/,$0.000644,"$75,856",-14.45%
LDC,Leadcoin,https://coinmarketcap.com/currencies/leadcoin/,$0.000097,"$75,698",-6.29%
ZEIT,Zeitcoin,https://coinmarketcap.com/currencies/zeitcoin/,$0.000002,"$74,650",-30.65%
OPCX,OPCoinX,https://coinmarketcap.com/currencies/opcoinx/,$0.000459,"$74,497",0.57%
KOBO,Kobocoin,https://coinmarketcap.com/currencies/kobocoin/,$0.002992,"$73,897",0.00%
ECTE,EurocoinToken,https://coinmarketcap.com/currencies/eurocoin-token/,$0.044213,"$73,812",0.11%
SHPING,SHPING,https://coinmarketcap.com/currencies/shping/,$0.000090,"$73,700",-11.53%
AGLT,Agrolot,https://coinmarketcap.com/currencies/agrolot/,$0.001129,"$73,672",4.04%
WIRE,AirWire,https://coinmarketcap.com/currencies/airwire/,$0.000607,"$72,851",1.87%
DTRC,Datarius Credit,https://coinmarketcap.com/currencies/datarius-credit/,$0.000569,"$72,664",0.00%
BITBTC,bitBTC,https://coinmarketcap.com/currencies/bitbtc/,$2110.57,"$72,549",-5.42%
ADZ,Adzcoin,https://coinmarketcap.com/currencies/adzcoin/,$0.001452,"$72,357",0.00%
BLAST,BLAST,https://coinmarketcap.com/currencies/blast/,$0.001328,"$71,642",-8.02%
CDX,CDX Network,https://coinmarketcap.com/currencies/cdx-network/,$0.002201,"$71,634",0.57%
SPX,Sp8de,https://coinmarketcap.com/currencies/sp8de/,$0.000009,"$71,178",29.93%
VIU,Viuly,https://coinmarketcap.com/currencies/viuly/,$0.000092,"$70,790",0.57%
ONE,Menlo One,https://coinmarketcap.com/currencies/menlo-one/,$0.000235,"$70,680",1.32%
EMD,Emerald Crypto,https://coinmarketcap.com/currencies/emerald/,$0.003677,"$70,287",-60.54%
CRED,Verify,https://coinmarketcap.com/currencies/verify/,$0.005199,"$70,228",0.00%
INCO,Incodium,https://coinmarketcap.com/currencies/incodium/,$0.000007,"$69,745",0.00%
CYFM,CyberFM,https://coinmarketcap.com/currencies/cyberfm/,$0.000001,"$69,699",-93.15%
EQT,EquiTrader,https://coinmarketcap.com/currencies/equitrader/,$0.005418,"$68,705",0.00%
BTK,Bitcoin Turbo...,https://coinmarketcap.com/currencies/bitcoin-turbo-koin/,$0.000004,"$68,027",-76.73%
SNTR,Silent Notary,https://coinmarketcap.com/currencies/silent-notary/,$8.1e-07,"$67,784",-1.63%
CAT,BlockCAT,https://coinmarketcap.com/currencies/blockcat/,$0.009187,"$67,614",0.00%
TAG,TagCoin,https://coinmarketcap.com/currencies/tagcoin/,$0.010348,"$66,576",0.00%
WEB,Webcoin,https://coinmarketcap.com/currencies/webcoin/,$0.001547,"$66,424",-28.04%
ACED,AceD,https://coinmarketcap.com/currencies/aced/,$0.007245,"$66,041",-37.92%
BTCN,BitcoiNote,https://coinmarketcap.com/currencies/bitcoinote/,$0.006028,"$65,611",-4.32%
FREC,Freyrchain,https://coinmarketcap.com/currencies/freyrchain/,$0.000130,"$64,916",-29.36%
VME,VeriME,https://coinmarketcap.com/currencies/verime/,$0.000364,"$64,834",0.00%
AREPA,Arepacoin,https://coinmarketcap.com/currencies/arepacoin/,$0.003910,"$64,815",42.23%
ECASH,Ethereum Cash,https://coinmarketcap.com/currencies/ethereumcash/,$0.004585,"$64,654",-2.88%
OPAL,Opal,https://coinmarketcap.com/currencies/opal/,$0.004253,"$64,465",0.00%
TDS,TokenDesk,https://coinmarketcap.com/currencies/tokendesk/,$0.004388,"$64,428",-14.62%
ZEUS,ZeusNetwork,https://coinmarketcap.com/currencies/zeusnetwork/,$9.2e-07,"$64,196",0.57%
DEM,Deutsche eMark,https://coinmarketcap.com/currencies/deutsche-emark/,$0.001192,"$63,951",-18.15%
FND,FundRequest,https://coinmarketcap.com/currencies/fundrequest/,$0.001335,"$63,795",0.00%
EVIL,Evil Coin,https://coinmarketcap.com/currencies/evil-coin/,$0.003026,"$63,601",-4.89%
EXMR,EXMR,https://coinmarketcap.com/currencies/exmr/,$0.005350,"$62,893",-5.88%
XMCT,XMCT,https://coinmarketcap.com/currencies/xmct/,$0.000597,"$62,841",-0.02%
ITT,Intelligent T...,https://coinmarketcap.com/currencies/intelligent-trading-foundation/,$0.006401,"$62,826",61.30%
CHESS,ChessCoin,https://coinmarketcap.com/currencies/chesscoin/,$0.001161,"$62,754",0.00%
BTNT,BitNautic Token,https://coinmarketcap.com/currencies/bitnautic-token/,$0.003852,"$62,516",-8.18%
NCP,Newton Coin P...,https://coinmarketcap.com/currencies/newton-coin-project/,$3.4e-07,"$62,271",-11.90%
MRT,Miners' Rewar...,https://coinmarketcap.com/currencies/miners-reward-token/,$0.006186,"$61,857",-0.65%
VIVID,Vivid Coin,https://coinmarketcap.com/currencies/vivid-coin/,$0.009862,"$61,390",0.88%
GIN,GINcoin,https://coinmarketcap.com/currencies/gincoin/,$0.008195,"$60,899",2.18%
ALV,ALLUVA,https://coinmarketcap.com/currencies/alluva/,$0.007085,"$60,242",0.00%
EVE,Devery,https://coinmarketcap.com/currencies/devery/,$0.000946,"$59,505",-20.78%
GBG,Golos Gold,https://coinmarketcap.com/currencies/golos-gold/,$0.004643,"$58,625",2.56%
INCX,International...,https://coinmarketcap.com/currencies/internationalcryptox/,$0.000137,"$58,616",1.11%
XPAT,Bitnation,https://coinmarketcap.com/currencies/bitnation/,$0.000002,"$58,108",2.47%
FLOT,Fire Lotto,https://coinmarketcap.com/currencies/fire-lotto/,$0.002109,"$57,967",41.58%
SWIFT,SwiftCash,https://coinmarketcap.com/currencies/swiftcash/,$0.000550,"$57,826",20.69%
XRA,Ratecoin,https://coinmarketcap.com/currencies/ratecoin/,$0.000469,"$57,467",0.00%
DAN,Daneel,https://coinmarketcap.com/currencies/daneel/,$0.002832,"$57,320",-18.06%
BTR,Bitether,https://coinmarketcap.com/currencies/bitether/,$0.001009,"$57,234",1.64%
TALK,BTCtalkcoin,https://coinmarketcap.com/currencies/btctalkcoin/,$0.000874,"$57,079",0.00%
MNE,Minereum,https://coinmarketcap.com/currencies/minereum/,$0.007793,"$56,792",-6.19%
WEB,Webchain,https://coinmarketcap.com/currencies/webchain/,$0.000367,"$56,572",0.57%
ENTRC,EnterCoin,https://coinmarketcap.com/currencies/entercoin/,$0.019023,"$56,538",-5.77%
ESZ,EtherSportz,https://coinmarketcap.com/currencies/ethersportz/,$0.018755,"$56,292",1.71%
XSD,SounDAC,https://coinmarketcap.com/currencies/bitshares-music/,$0.003861,"$56,295",-50.17%
AMM,MicroMoney,https://coinmarketcap.com/currencies/micromoney/,$0.003550,"$56,014",-5.91%
CIV,Civitas,https://coinmarketcap.com/currencies/civitas/,$0.007795,"$55,907",-2.86%
NAVI,Naviaddress,https://coinmarketcap.com/currencies/naviaddress/,$0.000229,"$55,603",0.56%
EVED,Evedo,https://coinmarketcap.com/currencies/evedo/,$0.007228,"$55,543",-0.55%
RBT,Rimbit,https://coinmarketcap.com/currencies/rimbit/,$0.000280,"$55,375",2.45%
ELET,Elementeum,https://coinmarketcap.com/currencies/elementeum/,$0.011296,"$55,210",2.11%
BZX,Bitcoin Zero,https://coinmarketcap.com/currencies/bitcoin-zero/,$0.002456,"$55,178",-7.41%
SCC,SiaCashCoin,https://coinmarketcap.com/currencies/siacashcoin/,$0.000004,"$53,700",17.75%
